"received","answered","total","QUEUE_NAME","date","hour","week_day","week","month"
6,6,4000,"NÃO ASSISTIDO PRODUÇÃO","2021-08-26",15,3,34,8
3,3,1042,"NÃO ASSISTIDO PRODUÇÃO","2021-08-26",16,3,34,8
8,8,8964,"NÃO ASSISTIDO PRODUÇÃO","2021-08-26",17,3,34,8
1,1,165,"NÃO ASSISTIDO PRODUÇÃO","2021-08-26",18,3,34,8
3,3,1047,"NÃO ASSISTIDO SINISTROS","2021-08-26",9,3,34,8
4,4,2490,"NÃO ASSISTIDO SINISTROS","2021-08-26",10,3,34,8
2,2,340,"NÃO ASSISTIDO SINISTROS","2021-08-26",11,3,34,8
3,3,3390,"NÃO ASSISTIDO SINISTROS","2021-08-26",12,3,34,8
1,1,870,"NÃO ASSISTIDO SINISTROS","2021-08-26",14,3,34,8
4,4,1689,"NÃO ASSISTIDO SINISTROS","2021-08-26",15,3,34,8
5,5,4252,"NÃO ASSISTIDO SINISTROS","2021-08-26",16,3,34,8
1,1,84,"NÃO ASSISTIDO SINISTROS","2021-08-26",17,3,34,8
1,1,528,"OPERAÇÕES ASSISTIDAS | LUIS CORREIA","2021-08-26",9,3,34,8
1,1,87,"OPERAÇÕES ASSISTIDAS | LUIS CORREIA","2021-08-26",16,3,34,8
1,1,822,"PARC GES","2021-08-26",8,3,34,8
1,1,244,"PARC GES","2021-08-26",13,3,34,8
1,1,882,"PRESTADORES","2021-08-26",9,3,34,8
1,1,120,"PRESTADORES","2021-08-26",12,3,34,8
1,1,827,"PRESTADORES","2021-08-26",15,3,34,8
1,1,43,"PRESTADORES","2021-08-26",16,3,34,8
3,3,1627,"RRA","2021-08-26",9,3,34,8
5,5,2854,"RRA","2021-08-26",10,3,34,8
11,11,5288,"RRA","2021-08-26",11,3,34,8
6,6,3107,"RRA","2021-08-26",12,3,34,8
4,4,3493,"RRA","2021-08-26",13,3,34,8
6,6,2003,"RRA","2021-08-26",14,3,34,8
11,11,7015,"RRA","2021-08-26",15,3,34,8
13,13,10165,"RRA","2021-08-26",16,3,34,8
9,9,5225,"RRA","2021-08-26",17,3,34,8
1,1,1894,"RRA","2021-08-26",18,3,34,8
12,12,4323,"SERVICING GENÉRICO","2021-08-26",9,3,34,8
22,22,9568,"SERVICING GENÉRICO","2021-08-26",10,3,34,8
19,19,9018,"SERVICING GENÉRICO","2021-08-26",11,3,34,8
13,13,3573,"SERVICING GENÉRICO","2021-08-26",12,3,34,8
7,7,3663,"SERVICING GENÉRICO","2021-08-26",13,3,34,8
22,22,13292,"SERVICING GENÉRICO","2021-08-26",14,3,34,8
21,21,9046,"SERVICING GENÉRICO","2021-08-26",15,3,34,8
23,23,4747,"SERVICING GENÉRICO","2021-08-26",16,3,34,8
12,12,4679,"SERVICING GENÉRICO","2021-08-26",17,3,34,8
9,9,5385,"SERVICING GENÉRICO","2021-08-26",18,3,34,8
29,29,11978,"SERVICING I","2021-08-26",9,3,34,8
28,28,12164,"SERVICING I","2021-08-26",10,3,34,8
46,46,25695,"SERVICING I","2021-08-26",11,3,34,8
35,35,17985,"SERVICING I","2021-08-26",12,3,34,8
24,24,9873,"SERVICING I","2021-08-26",13,3,34,8
21,21,7037,"SERVICING I","2021-08-26",14,3,34,8
20,20,10918,"SERVICING I","2021-08-26",15,3,34,8
33,33,11899,"SERVICING I","2021-08-26",16,3,34,8
17,17,8703,"SERVICING I","2021-08-26",17,3,34,8
11,11,4094,"SERVICING I","2021-08-26",18,3,34,8
39,39,13231,"SERVICING II","2021-08-26",9,3,34,8
26,26,7284,"SERVICING II","2021-08-26",10,3,34,8
40,40,20354,"SERVICING II","2021-08-26",11,3,34,8
30,30,11735,"SERVICING II","2021-08-26",12,3,34,8
15,15,10333,"SERVICING II","2021-08-26",13,3,34,8
22,22,7376,"SERVICING II","2021-08-26",14,3,34,8
40,40,13739,"SERVICING II","2021-08-26",15,3,34,8
24,24,5577,"SERVICING II","2021-08-26",16,3,34,8
17,17,7787,"SERVICING II","2021-08-26",17,3,34,8
12,12,4368,"SERVICING II","2021-08-26",18,3,34,8
9,9,9744,"SIN ESCLAR","2021-08-26",8,3,34,8
22,22,12045,"SIN ESCLAR","2021-08-26",9,3,34,8
11,11,12708,"SIN ESCLAR","2021-08-26",10,3,34,8
16,16,11860,"SIN ESCLAR","2021-08-26",11,3,34,8
11,11,7052,"SIN ESCLAR","2021-08-26",12,3,34,8
6,6,6246,"SIN ESCLAR","2021-08-26",13,3,34,8
8,8,3082,"SIN ESCLAR","2021-08-26",14,3,34,8
14,14,8382,"SIN ESCLAR","2021-08-26",15,3,34,8
8,8,4165,"SIN ESCLAR","2021-08-26",16,3,34,8
1,1,1323,"SIN ESCLAR","2021-08-26",19,3,34,8
1,1,5644,"SIN INDEM","2021-08-26",16,3,34,8
2,2,1806,"SIN PERIT","2021-08-26",8,3,34,8
7,7,4087,"SIN PERIT","2021-08-26",9,3,34,8
4,4,2592,"SIN PERIT","2021-08-26",10,3,34,8
3,3,1709,"SIN PERIT","2021-08-26",12,3,34,8
2,2,1370,"SIN PERIT","2021-08-26",13,3,34,8
5,5,3639,"SIN PERIT","2021-08-26",14,3,34,8
3,3,1668,"SIN PERIT","2021-08-26",15,3,34,8
3,3,1969,"SIN PERIT","2021-08-26",16,3,34,8
1,1,361,"SIN QIV","2021-08-26",8,3,34,8
2,2,2023,"SIN QIV","2021-08-26",11,3,34,8
1,1,3297,"SIN QIV","2021-08-26",12,3,34,8
1,1,950,"SIN QIV","2021-08-26",14,3,34,8
3,3,1038,"SINISTROS AP","2021-08-26",9,3,34,8
11,11,3158,"SINISTROS AP","2021-08-26",10,3,34,8
9,9,3107,"SINISTROS AP","2021-08-26",11,3,34,8
2,2,1348,"SINISTROS AP","2021-08-26",12,3,34,8
5,5,3821,"SINISTROS AP","2021-08-26",13,3,34,8
4,4,3674,"SINISTROS AP","2021-08-26",14,3,34,8
4,4,3850,"SINISTROS AP","2021-08-26",15,3,34,8
9,9,4241,"SINISTROS AP","2021-08-26",16,3,34,8
1,1,1134,"SINISTROS AP","2021-08-26",17,3,34,8
3,3,249,"SINISTROS AP","2021-08-26",18,3,34,8
58,58,34993,"SINISTROS AT","2021-08-26",9,3,34,8
63,63,39756,"SINISTROS AT","2021-08-26",10,3,34,8
56,56,31907,"SINISTROS AT","2021-08-26",11,3,34,8
44,44,25107,"SINISTROS AT","2021-08-26",12,3,34,8
33,33,17218,"SINISTROS AT","2021-08-26",13,3,34,8
46,46,29826,"SINISTROS AT","2021-08-26",14,3,34,8
43,43,28853,"SINISTROS AT","2021-08-26",15,3,34,8
58,58,28562,"SINISTROS AT","2021-08-26",16,3,34,8
33,33,20459,"SINISTROS AT","2021-08-26",17,3,34,8
15,15,9524,"SINISTROS AT","2021-08-26",18,3,34,8
32,32,15722,"SINISTROS RR","2021-08-26",9,3,34,8
38,38,12995,"SINISTROS RR","2021-08-26",10,3,34,8
29,29,11955,"SINISTROS RR","2021-08-26",11,3,34,8
19,19,7318,"SINISTROS RR","2021-08-26",12,3,34,8
9,9,4772,"SINISTROS RR","2021-08-26",13,3,34,8
28,28,9342,"SINISTROS RR","2021-08-26",14,3,34,8
24,24,17449,"SINISTROS RR","2021-08-26",15,3,34,8
28,28,17851,"SINISTROS RR","2021-08-26",16,3,34,8
10,10,4200,"SINISTROS RR","2021-08-26",17,3,34,8
7,7,2728,"SINISTROS RR","2021-08-26",18,3,34,8
1,1,253,"SONAE GES","2021-08-26",9,3,34,8
1,1,472,"SONAE GES","2021-08-26",15,3,34,8
1,1,663,"SONAE SIN","2021-08-26",8,3,34,8
3,3,6795,"TRIAGEM CLÍNICA","2021-08-26",9,3,34,8
3,3,1405,"TRIAGEM CLÍNICA","2021-08-26",10,3,34,8
3,3,2361,"TRIAGEM CLÍNICA","2021-08-26",11,3,34,8
1,1,1099,"TRIAGEM CLÍNICA","2021-08-26",12,3,34,8
2,2,592,"TRIAGEM CLÍNICA","2021-08-26",13,3,34,8
1,1,2177,"TRIAGEM CLÍNICA","2021-08-26",14,3,34,8
2,2,992,"TRIAGEM CLÍNICA","2021-08-26",15,3,34,8
3,3,1002,"TRIAGEM CLÍNICA","2021-08-26",16,3,34,8
2,2,1037,"TRIAGEM CLÍNICA","2021-08-26",17,3,34,8
5,1,587,NULL,"2021-08-26",9,3,34,8
14,14,3937,"ASSISTIDOS PRODUÇÃO","2021-08-25",9,2,34,8
13,13,3610,"ASSISTIDOS PRODUÇÃO","2021-08-25",10,2,34,8
10,10,1968,"ASSISTIDOS PRODUÇÃO","2021-08-25",11,2,34,8
2,2,665,"ASSISTIDOS PRODUÇÃO","2021-08-25",12,2,34,8
1,1,817,"ASSISTIDOS PRODUÇÃO","2021-08-25",13,2,34,8
4,4,1060,"ASSISTIDOS PRODUÇÃO","2021-08-25",14,2,34,8
10,10,3203,"ASSISTIDOS PRODUÇÃO","2021-08-25",15,2,34,8
7,7,2321,"ASSISTIDOS PRODUÇÃO","2021-08-25",16,2,34,8
7,7,5107,"ASSISTIDOS PRODUÇÃO","2021-08-25",17,2,34,8
3,3,861,"ASSISTIDOS PRODUÇÃO","2021-08-25",18,2,34,8
20,20,16070,"ASSISTIDOS SINISTROS","2021-08-25",9,2,34,8
21,21,19288,"ASSISTIDOS SINISTROS","2021-08-25",10,2,34,8
30,30,20973,"ASSISTIDOS SINISTROS","2021-08-25",11,2,34,8
19,19,9759,"ASSISTIDOS SINISTROS","2021-08-25",12,2,34,8
3,3,500,"ASSISTIDOS SINISTROS","2021-08-25",13,2,34,8
26,26,25191,"ASSISTIDOS SINISTROS","2021-08-25",14,2,34,8
31,31,26754,"ASSISTIDOS SINISTROS","2021-08-25",15,2,34,8
28,28,15588,"ASSISTIDOS SINISTROS","2021-08-25",16,2,34,8
15,15,12404,"ASSISTIDOS SINISTROS","2021-08-25",17,2,34,8
4,4,2810,"ASSISTIDOS SINISTROS","2021-08-25",18,2,34,8
4,3,708,"CALLBACK SIN","2021-08-25",11,2,34,8
2,2,1191,"CALLBACK SIN","2021-08-25",12,2,34,8
1,1,401,"CALLBACK SIN","2021-08-25",13,2,34,8
3,3,3344,"CALLBACK SIN","2021-08-25",14,2,34,8
1,1,4,"CALLBACK SIN","2021-08-25",18,2,34,8
1,1,574,"CALLBACK SIN","2021-08-25",19,2,34,8
6,6,1776,"COM AUTO","2021-08-25",8,2,34,8
8,8,1430,"COM AUTO","2021-08-25",9,2,34,8
10,10,3699,"COM AUTO","2021-08-25",10,2,34,8
17,17,6423,"COM AUTO","2021-08-25",11,2,34,8
11,11,3848,"COM AUTO","2021-08-25",12,2,34,8
9,9,2974,"COM AUTO","2021-08-25",13,2,34,8
13,13,4747,"COM AUTO","2021-08-25",14,2,34,8
10,10,3115,"COM AUTO","2021-08-25",15,2,34,8
8,8,1597,"COM AUTO","2021-08-25",16,2,34,8
4,4,2722,"COM AUTO","2021-08-25",17,2,34,8
5,5,2137,"COM AUTO","2021-08-25",18,2,34,8
5,5,2272,"COM AUTO","2021-08-25",19,2,34,8
1,1,195,"COM CASA","2021-08-25",10,2,34,8
1,1,311,"COM CASA","2021-08-25",18,2,34,8
2,2,176,"COM SAÚDE","2021-08-25",8,2,34,8
2,2,70,"COM SAÚDE","2021-08-25",13,2,34,8
1,1,73,"COM SAÚDE","2021-08-25",14,2,34,8
1,1,429,"COM SAÚDE","2021-08-25",16,2,34,8
1,1,302,"COM VIDA","2021-08-25",10,2,34,8
4,4,2166,"GES AUTO ALT","2021-08-25",8,2,34,8
21,21,13405,"GES AUTO ALT","2021-08-25",9,2,34,8
26,26,15135,"GES AUTO ALT","2021-08-25",10,2,34,8
22,22,9527,"GES AUTO ALT","2021-08-25",11,2,34,8
18,18,6603,"GES AUTO ALT","2021-08-25",12,2,34,8
15,15,5267,"GES AUTO ALT","2021-08-25",13,2,34,8
21,21,11557,"GES AUTO ALT","2021-08-25",14,2,34,8
21,21,8346,"GES AUTO ALT","2021-08-25",15,2,34,8
18,18,7867,"GES AUTO ALT","2021-08-25",16,2,34,8
16,16,6872,"GES AUTO ALT","2021-08-25",17,2,34,8
8,8,3377,"GES AUTO ALT","2021-08-25",18,2,34,8
10,10,2806,"GES AUTO ESCLAR","2021-08-25",8,2,34,8
18,18,6567,"GES AUTO ESCLAR","2021-08-25",9,2,34,8
17,17,5840,"GES AUTO ESCLAR","2021-08-25",10,2,34,8
19,19,8637,"GES AUTO ESCLAR","2021-08-25",11,2,34,8
9,9,2669,"GES AUTO ESCLAR","2021-08-25",12,2,34,8
15,15,6414,"GES AUTO ESCLAR","2021-08-25",13,2,34,8
22,22,8788,"GES AUTO ESCLAR","2021-08-25",14,2,34,8
20,20,9393,"GES AUTO ESCLAR","2021-08-25",15,2,34,8
23,23,8123,"GES AUTO ESCLAR","2021-08-25",16,2,34,8
12,12,6379,"GES AUTO ESCLAR","2021-08-25",17,2,34,8
7,7,2880,"GES AUTO ESCLAR","2021-08-25",18,2,34,8
7,7,2238,"GES AUTO ESCLAR","2021-08-25",19,2,34,8
1,1,682,"GES OUTRO ALT","2021-08-25",10,2,34,8
1,1,450,"GES OUTRO ALT","2021-08-25",14,2,34,8
1,1,424,"GES OUTRO ALT","2021-08-25",15,2,34,8
1,1,1110,"GES OUTRO ESCLAR","2021-08-25",8,2,34,8
2,2,861,"GES OUTRO ESCLAR","2021-08-25",9,2,34,8
4,4,2523,"GES OUTRO ESCLAR","2021-08-25",10,2,34,8
2,2,269,"GES OUTRO ESCLAR","2021-08-25",11,2,34,8
2,2,1055,"GES OUTRO ESCLAR","2021-08-25",12,2,34,8
1,1,611,"GES OUTRO ESCLAR","2021-08-25",13,2,34,8
3,3,544,"GES OUTRO ESCLAR","2021-08-25",14,2,34,8
5,5,2275,"GES OUTRO ESCLAR","2021-08-25",15,2,34,8
7,7,3116,"GES OUTRO ESCLAR","2021-08-25",16,2,34,8
5,5,1319,"GES OUTRO ESCLAR","2021-08-25",17,2,34,8
7,7,3745,"LINHA CLIENTES - SALES","2021-08-25",9,2,34,8
9,9,6012,"LINHA CLIENTES - SALES","2021-08-25",10,2,34,8
14,14,6527,"LINHA CLIENTES - SALES","2021-08-25",11,2,34,8
14,14,11555,"LINHA CLIENTES - SALES","2021-08-25",12,2,34,8
8,8,1892,"LINHA CLIENTES - SALES","2021-08-25",13,2,34,8
7,7,4362,"LINHA CLIENTES - SALES","2021-08-25",14,2,34,8
9,9,10577,"LINHA CLIENTES - SALES","2021-08-25",15,2,34,8
13,13,7578,"LINHA CLIENTES - SALES","2021-08-25",16,2,34,8
11,11,5964,"LINHA CLIENTES - SALES","2021-08-25",17,2,34,8
4,4,2984,"LINHA CLIENTES - SALES","2021-08-25",18,2,34,8
2,2,914,"LINHA CLIENTES - SALES","2021-08-25",20,2,34,8
2,2,1850,"NÃO ASSISTIDO PRODUÇÃO","2021-08-25",9,2,34,8
5,5,6964,"NÃO ASSISTIDO PRODUÇÃO","2021-08-25",10,2,34,8
8,8,3467,"NÃO ASSISTIDO PRODUÇÃO","2021-08-25",11,2,34,8
3,3,1591,"NÃO ASSISTIDO PRODUÇÃO","2021-08-25",12,2,34,8
1,1,259,"NÃO ASSISTIDO PRODUÇÃO","2021-08-25",13,2,34,8
2,2,590,"NÃO ASSISTIDO PRODUÇÃO","2021-08-25",14,2,34,8
5,5,1804,"NÃO ASSISTIDO PRODUÇÃO","2021-08-25",15,2,34,8
7,7,8045,"NÃO ASSISTIDO PRODUÇÃO","2021-08-25",16,2,34,8
5,5,7504,"NÃO ASSISTIDO PRODUÇÃO","2021-08-25",17,2,34,8
1,1,416,"NÃO ASSISTIDO PRODUÇÃO","2021-08-25",18,2,34,8
3,3,1443,"NÃO ASSISTIDO SINISTROS","2021-08-25",9,2,34,8
3,3,1293,"NÃO ASSISTIDO SINISTROS","2021-08-25",10,2,34,8
6,6,3304,"NÃO ASSISTIDO SINISTROS","2021-08-25",11,2,34,8
3,3,1377,"NÃO ASSISTIDO SINISTROS","2021-08-25",12,2,34,8
1,1,830,"NÃO ASSISTIDO SINISTROS","2021-08-25",13,2,34,8
5,5,3153,"NÃO ASSISTIDO SINISTROS","2021-08-25",14,2,34,8
3,3,2477,"NÃO ASSISTIDO SINISTROS","2021-08-25",15,2,34,8
1,1,967,"NÃO ASSISTIDO SINISTROS","2021-08-25",16,2,34,8
1,1,294,"OPERAÇÕES ASSISTIDAS | LUIS CORREIA","2021-08-25",14,2,34,8
1,0,0,"OUT COM","2021-08-25",12,2,34,8
1,0,0,"OUT COM","2021-08-25",14,2,34,8
1,1,541,"PARC COM","2021-08-25",15,2,34,8
1,1,403,"PARC GES","2021-08-25",10,2,34,8
1,1,432,"PRESTADORES","2021-08-25",18,2,34,8
4,4,3308,"RRA","2021-08-25",9,2,34,8
13,13,5527,"RRA","2021-08-25",10,2,34,8
9,9,6995,"RRA","2021-08-25",11,2,34,8
2,2,673,"RRA","2021-08-25",12,2,34,8
3,3,1725,"RRA","2021-08-25",13,2,34,8
4,4,2753,"RRA","2021-08-25",14,2,34,8
6,6,6023,"RRA","2021-08-25",15,2,34,8
9,9,8339,"RRA","2021-08-25",16,2,34,8
5,5,1771,"RRA","2021-08-25",17,2,34,8
1,1,1612,"RRA","2021-08-25",18,2,34,8
16,16,5441,"SERVICING GENÉRICO","2021-08-25",9,2,34,8
15,15,7379,"SERVICING GENÉRICO","2021-08-25",10,2,34,8
16,16,5369,"SERVICING GENÉRICO","2021-08-25",11,2,34,8
14,14,5299,"SERVICING GENÉRICO","2021-08-25",12,2,34,8
14,14,5646,"SERVICING GENÉRICO","2021-08-25",13,2,34,8
14,14,7192,"SERVICING GENÉRICO","2021-08-25",14,2,34,8
22,22,13059,"SERVICING GENÉRICO","2021-08-25",15,2,34,8
28,28,13852,"SERVICING GENÉRICO","2021-08-25",16,2,34,8
13,13,7879,"SERVICING GENÉRICO","2021-08-25",17,2,34,8
12,12,3142,"SERVICING GENÉRICO","2021-08-25",18,2,34,8
34,34,14167,"SERVICING I","2021-08-25",9,2,34,8
24,24,11172,"SERVICING I","2021-08-25",10,2,34,8
51,51,27620,"SERVICING I","2021-08-25",11,2,34,8
38,38,15351,"SERVICING I","2021-08-25",12,2,34,8
23,23,11667,"SERVICING I","2021-08-25",13,2,34,8
29,29,15190,"SERVICING I","2021-08-25",14,2,34,8
33,33,16254,"SERVICING I","2021-08-25",15,2,34,8
29,29,10348,"SERVICING I","2021-08-25",16,2,34,8
20,20,5936,"SERVICING I","2021-08-25",17,2,34,8
12,12,8172,"SERVICING I","2021-08-25",18,2,34,8
28,28,11909,"SERVICING II","2021-08-25",9,2,34,8
37,37,18713,"SERVICING II","2021-08-25",10,2,34,8
39,39,12600,"SERVICING II","2021-08-25",11,2,34,8
32,32,13242,"SERVICING II","2021-08-25",12,2,34,8
14,14,6091,"SERVICING II","2021-08-25",13,2,34,8
26,26,15033,"SERVICING II","2021-08-25",14,2,34,8
45,45,12477,"SERVICING II","2021-08-25",15,2,34,8
30,30,9302,"SERVICING II","2021-08-25",16,2,34,8
28,28,11471,"SERVICING II","2021-08-25",17,2,34,8
3,3,2146,"SERVICING II","2021-08-25",18,2,34,8
8,8,4992,"SIN ESCLAR","2021-08-25",8,2,34,8
15,15,10332,"SIN ESCLAR","2021-08-25",9,2,34,8
16,16,6205,"SIN ESCLAR","2021-08-25",10,2,34,8
14,14,8736,"SIN ESCLAR","2021-08-25",11,2,34,8
11,11,7591,"SIN ESCLAR","2021-08-25",12,2,34,8
11,11,9777,"SIN ESCLAR","2021-08-25",13,2,34,8
17,17,14991,"SIN ESCLAR","2021-08-25",14,2,34,8
15,15,13333,"SIN ESCLAR","2021-08-25",15,2,34,8
9,9,5274,"SIN ESCLAR","2021-08-25",16,2,34,8
10,10,2964,"SIN ESCLAR","2021-08-25",17,2,34,8
6,6,1679,"SIN ESCLAR","2021-08-25",18,2,34,8
2,2,659,"SIN ESCLAR","2021-08-25",19,2,34,8
1,1,781,"SIN INDEM","2021-08-25",10,2,34,8
1,1,2509,"SIN INDEM","2021-08-25",13,2,34,8
1,1,205,"SIN INDEM","2021-08-25",14,2,34,8
2,2,534,"SIN PERIT","2021-08-25",8,2,34,8
1,1,291,"SIN PERIT","2021-08-25",9,2,34,8
7,7,3735,"SIN PERIT","2021-08-25",10,2,34,8
2,2,3138,"SIN PERIT","2021-08-25",11,2,34,8
2,2,715,"SIN PERIT","2021-08-25",12,2,34,8
6,6,6354,"SIN PERIT","2021-08-25",13,2,34,8
3,3,1858,"SIN PERIT","2021-08-25",14,2,34,8
2,2,1572,"SIN PERIT","2021-08-25",15,2,34,8
2,2,1714,"SIN PERIT","2021-08-25",16,2,34,8
2,2,2699,"SIN PERIT","2021-08-25",18,2,34,8
1,1,611,"SIN PERIT","2021-08-25",19,2,34,8
2,2,783,"SIN QIV","2021-08-25",8,2,34,8
3,3,1863,"SIN QIV","2021-08-25",10,2,34,8
3,3,1754,"SIN QIV","2021-08-25",12,2,34,8
4,4,4223,"SIN QIV","2021-08-25",14,2,34,8
1,1,345,"SIN QIV","2021-08-25",15,2,34,8
2,2,387,"SIN SUPORTE","2021-08-25",8,2,34,8
2,2,397,"SIN SUPORTE","2021-08-25",11,2,34,8
1,1,345,"SIN SUPORTE","2021-08-25",13,2,34,8
3,3,889,"SINISTROS AP","2021-08-25",9,2,34,8
7,7,4015,"SINISTROS AP","2021-08-25",10,2,34,8
8,8,3028,"SINISTROS AP","2021-08-25",11,2,34,8
6,6,1049,"SINISTROS AP","2021-08-25",12,2,34,8
4,4,869,"SINISTROS AP","2021-08-25",13,2,34,8
6,6,2459,"SINISTROS AP","2021-08-25",14,2,34,8
6,6,2591,"SINISTROS AP","2021-08-25",15,2,34,8
8,8,1499,"SINISTROS AP","2021-08-25",16,2,34,8
8,8,1769,"SINISTROS AP","2021-08-25",17,2,34,8
3,3,1085,"SINISTROS AP","2021-08-25",18,2,34,8
54,54,30819,"SINISTROS AT","2021-08-25",9,2,34,8
56,56,31504,"SINISTROS AT","2021-08-25",10,2,34,8
83,83,49150,"SINISTROS AT","2021-08-25",11,2,34,8
45,45,28886,"SINISTROS AT","2021-08-25",12,2,34,8
50,50,28532,"SINISTROS AT","2021-08-25",13,2,34,8
49,49,29553,"SINISTROS AT","2021-08-25",14,2,34,8
54,54,34656,"SINISTROS AT","2021-08-25",15,2,34,8
45,45,27369,"SINISTROS AT","2021-08-25",16,2,34,8
42,42,26493,"SINISTROS AT","2021-08-25",17,2,34,8
16,16,9943,"SINISTROS AT","2021-08-25",18,2,34,8
18,18,9487,"SINISTROS RR","2021-08-25",9,2,34,8
28,28,13764,"SINISTROS RR","2021-08-25",10,2,34,8
25,25,11888,"SINISTROS RR","2021-08-25",11,2,34,8
17,17,15154,"SINISTROS RR","2021-08-25",12,2,34,8
14,14,6338,"SINISTROS RR","2021-08-25",13,2,34,8
22,22,14596,"SINISTROS RR","2021-08-25",14,2,34,8
28,28,15626,"SINISTROS RR","2021-08-25",15,2,34,8
29,29,14415,"SINISTROS RR","2021-08-25",16,2,34,8
21,21,11552,"SINISTROS RR","2021-08-25",17,2,34,8
4,4,1745,"SINISTROS RR","2021-08-25",18,2,34,8
1,1,829,"SONAE SIN","2021-08-25",16,2,34,8
2,2,662,"TRIAGEM CLÍNICA","2021-08-25",10,2,34,8
1,1,186,"TRIAGEM CLÍNICA","2021-08-25",11,2,34,8
1,1,300,"TRIAGEM CLÍNICA","2021-08-25",12,2,34,8
1,1,337,"TRIAGEM CLÍNICA","2021-08-25",14,2,34,8
6,6,1701,"TRIAGEM CLÍNICA","2021-08-25",15,2,34,8
8,8,3640,"TRIAGEM CLÍNICA","2021-08-25",16,2,34,8
2,2,396,"TRIAGEM CLÍNICA","2021-08-25",17,2,34,8
1,0,0,NULL,"2021-08-25",9,2,34,8
11,11,2648,"ASSISTIDOS PRODUÇÃO","2021-08-24",9,1,34,8
10,10,5002,"ASSISTIDOS PRODUÇÃO","2021-08-24",10,1,34,8
10,10,1341,"ASSISTIDOS PRODUÇÃO","2021-08-24",11,1,34,8
8,8,1798,"ASSISTIDOS PRODUÇÃO","2021-08-24",12,1,34,8
2,2,1026,"ASSISTIDOS PRODUÇÃO","2021-08-24",13,1,34,8
11,11,2168,"ASSISTIDOS PRODUÇÃO","2021-08-24",14,1,34,8
12,12,3023,"ASSISTIDOS PRODUÇÃO","2021-08-24",15,1,34,8
15,15,2362,"ASSISTIDOS PRODUÇÃO","2021-08-24",16,1,34,8
6,6,3798,"ASSISTIDOS PRODUÇÃO","2021-08-24",17,1,34,8
2,2,503,"ASSISTIDOS PRODUÇÃO","2021-08-24",18,1,34,8
32,32,18584,"ASSISTIDOS SINISTROS","2021-08-24",9,1,34,8
40,40,24685,"ASSISTIDOS SINISTROS","2021-08-24",10,1,34,8
39,39,30152,"ASSISTIDOS SINISTROS","2021-08-24",11,1,34,8
19,19,13052,"ASSISTIDOS SINISTROS","2021-08-24",12,1,34,8
1,1,359,"ASSISTIDOS SINISTROS","2021-08-24",13,1,34,8
31,31,23436,"ASSISTIDOS SINISTROS","2021-08-24",14,1,34,8
25,25,17285,"ASSISTIDOS SINISTROS","2021-08-24",15,1,34,8
27,27,15214,"ASSISTIDOS SINISTROS","2021-08-24",16,1,34,8
16,16,8308,"ASSISTIDOS SINISTROS","2021-08-24",17,1,34,8
4,4,2782,"ASSISTIDOS SINISTROS","2021-08-24",18,1,34,8
2,2,419,"CALLBACK COM","2021-08-24",13,1,34,8
1,0,0,"CALLBACK COM","2021-08-24",18,1,34,8
1,1,332,"CALLBACK SIN","2021-08-24",8,1,34,8
4,4,1880,"CALLBACK SIN","2021-08-24",9,1,34,8
3,2,1013,"CALLBACK SIN","2021-08-24",10,1,34,8
2,1,295,"CALLBACK SIN","2021-08-24",13,1,34,8
1,1,414,"CALLBACK SIN","2021-08-24",19,1,34,8
2,2,1331,"COM AUTO","2021-08-24",8,1,34,8
6,6,2051,"COM AUTO","2021-08-24",9,1,34,8
6,6,736,"COM AUTO","2021-08-24",10,1,34,8
11,11,3450,"COM AUTO","2021-08-24",11,1,34,8
19,19,2094,"COM AUTO","2021-08-24",12,1,34,8
22,22,6186,"COM AUTO","2021-08-24",13,1,34,8
9,9,3177,"COM AUTO","2021-08-24",14,1,34,8
8,8,2578,"COM AUTO","2021-08-24",15,1,34,8
15,15,4611,"COM AUTO","2021-08-24",16,1,34,8
5,5,613,"COM AUTO","2021-08-24",17,1,34,8
7,7,2304,"COM AUTO","2021-08-24",18,1,34,8
3,3,1214,"COM AUTO","2021-08-24",19,1,34,8
2,2,73,"COM CASA","2021-08-24",15,1,34,8
1,1,49,"COM CASA","2021-08-24",16,1,34,8
1,1,64,"COM SAÚDE","2021-08-24",14,1,34,8
2,2,216,"COM VIDA","2021-08-24",18,1,34,8
17,17,9060,"GES AUTO ALT","2021-08-24",8,1,34,8
23,23,9620,"GES AUTO ALT","2021-08-24",9,1,34,8
19,19,9906,"GES AUTO ALT","2021-08-24",10,1,34,8
31,31,13283,"GES AUTO ALT","2021-08-24",11,1,34,8
16,16,11905,"GES AUTO ALT","2021-08-24",12,1,34,8
18,18,11659,"GES AUTO ALT","2021-08-24",13,1,34,8
17,17,8565,"GES AUTO ALT","2021-08-24",14,1,34,8
12,12,8554,"GES AUTO ALT","2021-08-24",15,1,34,8
18,18,5587,"GES AUTO ALT","2021-08-24",16,1,34,8
11,11,6980,"GES AUTO ALT","2021-08-24",17,1,34,8
6,6,2448,"GES AUTO ALT","2021-08-24",18,1,34,8
9,9,5542,"GES AUTO ALT","2021-08-24",19,1,34,8
20,20,6795,"GES AUTO ESCLAR","2021-08-24",8,1,34,8
39,39,16364,"GES AUTO ESCLAR","2021-08-24",9,1,34,8
23,23,7691,"GES AUTO ESCLAR","2021-08-24",10,1,34,8
